artists,song_id,year,avg_popularity
"Kristen Bell', 'Santino Fontana",3IPnBzGRMg6BfViFxxa0Gq,2013,72.0000
"The Paper Kites",41yIvlFgvGwxq8qTqAR7eG,2013,72.0000
"Childish Gambino",00GOPLxW4PGQuUYdPJh8K1,2013,72.0000
"Chance the Rapper', 'Vic Mensa', 'Twista",0aMHIW1lqrulVCx0LLlr6a,2013,72.0000
"Fitz and The Tantrums",2AYEOC02WLhUiOoaig2SEH,2013,72.0000
"Arctic Monkeys",5XeFesFbtLpXzIVDNQP22n,2013,72.0000
"DJ Snake', 'Lil Jon",67awxiNHNyjMXhVgsHuIrs,2013,72.0000
"Daft Punk', 'Pharrell Williams', 'Nile Rodgers",69kOkLUCkxIZYexIgSG8rq,2013,72.0000
Paramore,1j8z4TTjJ1YOdoFEDwJTQa,2013,72.0000
"Sara Bareilles",6Uy6K3KdmUdAfelUp0SeXn,2013,72.0000
"J. Cole', 'Miguel",7FOJvA3PxiIU0DN3JjQ7jT,2013,72.0000
"Arctic Monkeys",7nzsY8vlnKdvGOEE0rjAXZ,2013,72.0000
"Lady Gaga",5ka2ajep9OAvU5Sgduhiex,2013,72.0000
"Jason Mraz",53QF56cjZA9RTuuMZDrSA6,2012,72.0000
"Macklemore & Ryan Lewis', 'Wanz",3AYcyxEACnmE6d96RPubID,2012,72.0000
alt-J,3n69hLUdIsSa1WlRmjMZlW,2012,72.0000
"Katy Perry",3oL3XRtkP1WVbMxf7dtTdu,2012,72.0000
"Imagine Dragons",4G8gkOterJn0Ywt6uhqbhp,2012,72.0000
"Bridgit Mendler",5xvUgoVED1F4mBu8FL0HaW,2012,72.0000
"Lee Brice",6E9V9TRlVOLjenGjHemzEH,2012,72.0000
"Kendrick Lamar",6REbwUNlppTfcnV4d4ZoZi,2012,72.0000
"Pitbull', 'Chris Brown",62zFEHfAYl5kdHYOivj4BC,2011,72.0000
Drake,6LxSe8YmdPxy095Ux6znaQ,2011,72.0000
"The Black Keys",5G1sTBGbZT5o4PNRc75RKI,2011,72.0000
"Taio Cruz', 'Flo Rida",5pmL3RzOy3IvGFaSDi4hZL,2011,72.0000
Scorpions,0RdUX4WE0fO30VnlUbDVL6,2011,72.0000
"Ed Sheeran",0Tel1fmuCxEFV6wBLXsEdk,2011,72.0000
"Rihanna', 'Calvin Harris",0U10zFw4GlBacOy9VDGfGL,2011,72.0000
"Luke Bryan",0yD66650JxhqKbW76C2qCo,2011,72.0000
"Lykke Li', 'The Magician",4Jv7lweGIUOFQ7Oq2AtAh9,2011,72.0000
"Drake', 'Lil Wayne",4Kz4RdRCceaA9VgTqBhBfa,2011,72.0000
"Childish Gambino",799f6Ih1Pu4AUApMyXhxUc,2011,72.0000
"Drake', 'Rihanna",124NFj84ppZ5pAxTuVQYCQ,2011,72.0000
"Eric Church",1cktZnxiONH0hR6Q3DKy8h,2011,72.0000
"Usher', 'will.i.am",1bM50INir8voAkVoKuvEUI,2010,72.0000
"Taio Cruz",1DqdF42leyFIzqNDv9CjId,2010,72.0000
"Inner Circle",1SssFw74DdHVjRa6ADggdD,2010,72.0000
"B.o.B', 'Bruno Mars",59dLtGBS26x7kc0rHbaPrq,2010,72.0000
"Kanye West', 'Pusha T",3DK6m7It6Pw857FcQftMds,2010,72.0000
Kesha,3LUWWox8YYykohBbHUrrxd,2010,72.0000
"Bruno Mars",22PMfvdz35fFKYnJyMn077,2010,72.0000
"Nicki Minaj",2jSwKQBouf0brIcxGfA9CZ,2010,72.0000
"Hans Zimmer",6ZFbXIJkuI1dVNWvzJzown,2010,72.0000
"Bruno Mars",7l1qvxWjxcKpB9PCtBuTbU,2010,72.0000
"Zac Brown Band', 'Jimmy Buffett",0b2IVjeD268pYd7VUhmtKI,2010,72.0000
"Plan B",0R7DSnSibvuE4PEHqUayqf,2010,72.0000
"Prince Royce",0u4N6w5lBw5xMrzJitRWUo,2010,72.0000
Kesha,0WCiI0ddWiu5F2kSHgfw5S,2010,72.0000
"Hailee Steinfeld",04fBskFuMgIx0T0ob7uIhd,2020,71.0000
"Young M.A",04WcxfTz7qwm2DZ1F3bTTt,2020,71.0000
"Ever So Blue",0CoSBNNeO8JgayAfLttECk,2020,71.0000
"Madison Beer",0DNtDpmYq7iw7v2RbMdBAy,2020,71.0000
"Noah Cyrus",0gySkOOewOdZtHG8stPEB8,2020,71.0000
"Anuel AA', 'Daddy Yankee', 'KAROL G', 'Ozuna', 'J Balvin",0KkIkfsLEJbrcIhYsCL7L5,2020,71.0000
"All Time Low', 'blackbear",0tyR7Bu9P086aWBFZ4QJoo,2020,71.0000
"Julia Michaels",0U2HEoCazR0hZlNavNeWov,2020,71.0000
"Prince Royce",30oZjF87SHCd0CE0ttGm5U,2020,71.0000
"Gucci Mane', 'Lil Baby",34xlXbZ4Ws3GGpUKeimDu5,2020,71.0000
BTS,37TSJmYKLxXmx8OehFpqMN,2020,71.0000
"Kelsea Ballerini', 'Halsey",3CS5zwqrjggxlRD0QGJAva,2020,71.0000
Gunna,3IaxObCWKEaGtIT78GsEpP,2020,71.0000
"DaBaby', 'Ashanti', 'Megan Thee Stallion",3oHiR89Y8gn6xt3YGAAzFj,2020,71.0000
"Gunna', 'Nechie",3SGgeDQ3cAuNSFb03PjXtv,2020,71.0000
"Run The Jewels",3tDIjnh6wdwMWDHRHF97XC,2020,71.0000
"Blueface', 'NLE Choppa",3wapLdXDMiCZV9dWNg55Jh,2020,71.0000
LoveLeo,3WmgMoWZ1E5yNyn2aUzWAr,2020,71.0000
"Jhené Aiko', 'Future', 'Miguel",3Wol2exesJNRrj6hGZ6R8s,2020,71.0000
"SG Lewis",4xnaRQjBsHrJY5hmxBlMel,2020,71.0000
"Joan Sebastian', 'Calibre 50",4yKC4OVtG5Z9nIX98r7SQp,2020,71.0000
"Eminem', 'Skylar Grey",5CpsIb7SMFHjmAG8RvIWfq,2020,71.0000
"Blu DeTiger",5G5qyRHlLmZgy915TBTCkB,2020,71.0000
"OH MY GIRL",5joNJn9LUvYcamWwa2iYCL,2020,71.0000
"Petit Biscuit', 'Shallou",5QI8TzL0eOULZSwsr1FJzu,2020,71.0000
Brye,5ukAQcKEIJuzIbP55xp07x,2020,71.0000
Future,5v1STk4ZTTDrhgCs6LD3nd,2020,71.0000
"Justin Bieber', 'Kehlani",5VwwpU7KsLhgfbMEecedhJ,2020,71.0000
"Frank Ocean",62ljuuXo0zrcrtJnnOhfxT,2020,71.0000
"NAV', 'Don Toliver",67LB1vZuG114LqRN8h8bQ2,2020,71.0000
"Five Finger Death Punch",6GqqGv8frU7kqzXkm2rewI,2020,71.0000
"NAV', 'Pop Smoke",6LUE5WlMgrpLouGxzJAUVv,2020,71.0000
"Cheat Codes",6nnntyJFxLzaCmNnhHe3C1,2020,71.0000
"NAV', 'Gunna",6NzuJWrNriXAbSmscAuSIq,2020,71.0000
"The Weeknd",6rhbL6MhAej39S8KupwjrC,2020,71.0000
"Conan Gray",6uaBrivDHCaV0uBTiwHTUi,2020,71.0000
TWICE,128rj96Z6tTEU3h3awSMdB,2020,71.0000
"Mac Miller",165cwz4wGlGz0uDBhxdKLY,2020,71.0000
"Lil Wayne', 'Big Sean', 'Lil Baby",1bRO28yzxgO3y3UmNR29TZ,2020,71.0000
Lauv,1DVWkJEjgVStgU2EbR9vpz,2020,71.0000
"Polo G",1F8yKtk5CQBptos4kM7aO7,2020,71.0000
"Marca MP', 'Grupo Firme",1HAvMItHMFRlnrbOXZBL8X,2020,71.0000
"Eminem', 'Anderson .Paak",1qwMkkRiD5jqLeUUjfgblh,2020,71.0000
"Ludacris', 'Lil Wayne",1tXCF7TwDnuHRgwQ63FeM5,2020,71.0000
"Lil Uzi Vert",1xcOYJxDa5pObgxY1r0I9c,2020,71.0000
"Anuel AA', 'Travis Barker",6VN85VvNB8w1QbJCXW8rTC,2020,71.0000
"PARTYNEXTDOOR', 'Drake', 'Bad Bunny",6WGTfHSQtUcEx5vgpxTLCs,2020,71.0000
IZ*ONE,71vPAjlG1x606483GTJNhY,2020,71.0000
"Kygo', 'Zac Brown",73h6Ma5QhBFrshEN2CTevS,2020,71.0000
Gunna,7qaoXmlsSrndaQeDRPpOeW,2020,71.0000
"Doja Cat', 'Jax Jones",7qrO2oI0A9DW6wQPjSADxx,2020,71.0000
"Kenny Chesney",7qRVyZDt1Caftkk8CQlKtk,2020,71.0000
"Florida Georgia Line",24uZaMwLQ0G8ZQfTt7f64B,2020,71.0000
"Kari Jobe', 'Cody Carnes', 'Elevation Worship",2elEVvWjPZltkotzcCwKvM,2020,71.0000
"Anuel AA",2L6YJ2mSyqStxQX4OjUOon,2020,71.0000
"Kygo', 'Valerie Broussard",2lN4uUYkGymwAL5hY6sSAd,2020,71.0000
H.E.R.,2mtLGVN6xZm93wDG9nvviS,2020,71.0000
"Kygo', 'Zak Abel",2nx0EIlIKMnMgWnj40O0HQ,2020,71.0000
"Lil Uzi Vert",2oHDJHNondITqbl8xZ9vPn,2020,71.0000
"Run The Jewels",2pVvB487ZwqdzTxEvEEors,2020,71.0000
"The Strokes",2t0wwvR15fc3K1ey8OiOaN,2020,71.0000
Gunna,2UrPiYObE8itBR1U44Zu3A,2020,71.0000
"Anuel AA', 'Tego Calderon",2WzUy86kPLYRLRwLtinZ1x,2020,71.0000
"Rich Brian', 'Guapdad 4000",2XW3vH6ZqMHvlzUSfhWW2X,2020,71.0000
"Jhené Aiko",3zPgAKn5tbmCuCKrR3r7qE,2020,71.0000
"Alec Benjamin",44I5NYJ7CGEcaLOuG2zJsU,2020,71.0000
"Ashley McBryde",47qZzTLLJcuD69AIKnquo4,2020,71.0000
"Kygo', 'Jamie N Commons",4B6xQy8i7cVzKT8kPIhBY5,2020,71.0000
"Polo G",4dKe8YJZg545pXqWBksYIe,2020,71.0000
"Leon Bridges', 'John Mayer",4ehkZtzPTbjsRULRfQSWYu,2020,71.0000
"Adam Doleac",4eRclKjJzvw0xWG8XwstCT,2020,71.0000
"YFN Lucci",4GurWpxvH3NoWz9f9wirPq,2020,71.0000
Kehlani,4ot7u8Ij91aHKohSV2QYZi,2020,71.0000
Aminé,4qMlF2uBW2PtGSEMHPcNnZ,2020,71.0000
"Joyner Lucas",4X4v3KtkUXwXvDBw5KS9cp,2020,71.0000
Leeland,40ozK0lCJ0EQzVGWsCNUhk,2019,71.0000
BTS,44vXWYTcdrejrIQZEoHzl8,2019,71.0000
"PnB Rock', 'XXXTENTACION",4AEzAEnbm9uRgbmTdeI63K,2019,71.0000
"Daddy Yankee', 'Katy Perry', 'Snow",4au7FRcgZzChASRYu279xH,2019,71.0000
"KSI', 'S-X', 'Lil Baby', 'Rick Ross",4etKC4ngPKsQDHUMnYgV3A,2019,71.0000
"Flo Milli",4J2NxCNqehE0MiZhbu97Jx,2019,71.0000
"Matt Stell",4j6GMcVcqZf1r0GDqMtYp6,2019,71.0000
"YUNGBLUD', 'Halsey', 'Travis Barker",4mGdjNMo0RonTlOEb7cYg4,2019,71.0000
Ozuna,4oPnxZzoc8HM5Pva4FDeIp,2019,71.0000
Clairo,4PvbbMYL4fkToni5BLaYRb,2019,71.0000
"NOTD', 'HRVY",5YkmS18BehACOhIIeUqe6l,2019,71.0000
Halsey,5YvcUK2eXJ2OllqDuEg18S,2019,71.0000
Shaman,68JfZOunuWq8EQmAXNjm1P,2019,71.0000
BROCKHAMPTON,694vvR5o19xHPhhJ5QdLN7,2019,71.0000
"Kygo', 'Chelsea Cutler",6aoGtdWXBkYQ2O2wnyIz2x,2019,71.0000
"Sia', 'Diplo', 'Labrinth', 'LSD",6Dma0t0hOe6Bd6u5YRKF3n,2019,71.0000
"5 Seconds of Summer', 'Seeb",6GIRtKNXokeu25nn7U6Hu8,2019,71.0000
BTS,6JdS5rJvJaRA7B1tcm7kxZ,2019,71.0000
"Lizzo', 'Missy Elliott",6nBQFAIVFmAx2oZ8p6lUg6,2019,71.0000
"Farruko', 'Ozuna', 'Lunay', 'Sech', 'Sharo Towers",6pNjmMB8FTMEcqGSgs7Mji,2019,71.0000
"ILLENIUM', 'Jon Bellion",6pooRNiLyYpxZeIA5kJ5EX,2019,71.0000
"Camila Cabello",6TRt2bniIq0EIlrDlje7b8,2019,71.0000
"Juice WRLD', 'Rvssian', 'Clever",4zxpssj8DyrfZcEUSUiNxG,2019,71.0000
Labrinth,56khZQKfmdTikYbbZLgxAY,2019,71.0000
"Sabrina Carpenter",59tskctgqUmjCWAwhzYAFm,2019,71.0000
"James TW",5bZeugrr7oIATt1CLJuhT4,2019,71.0000
"The Head and the Heart",5CalS8Gn69OOrR9aiw0ZO9,2019,71.0000
"Jake Owen",5g0XcG0apQTlO3X8r38vGf,2019,71.0000
"Ariana Grande",5Il6Oe7lr5XM7A0cWbVQtr,2019,71.0000
NF,5PdEiev2BkKiZtZFcNKjfM,2019,71.0000
EVERGLOW,5uHl2eYaITSX6xEX8bmaXy,2019,71.0000
"Charlie Puth",0ClPIeT6MSgfSgQ9ZrJbAq,2019,71.0000
"Lana Del Rey",0fB77VOZ2FkQeKLv1DuEwp,2019,71.0000
"Tyler, The Creator",0fv2KH6hac06J86hBUTcSf,2019,71.0000
"Drax Project', 'SIX60",0gCNs3jCCDhObAK0MRghtv,2019,71.0000
"Oliver Tree",0ijiuWyVbNzg6Kw1Z1BVb8,2019,71.0000
"Logic', 'Eminem",0Lw6aQcBFWTQ9m4MSwwwes,2019,71.0000
"Lady A",0qkdE1C0ufnUISKwhg8Wh6,2019,71.0000
"The Score",0VeoSHlgashtg5JYPJjl15,2019,71.0000
OneRepublic,0yc37FvbXRwwFaQxzpxbsd,2019,71.0000
"Labrinth', 'Zendaya",10hMM5nsZQf66ldBlgWBfG,2019,71.0000
"Taylor Swift",2YWtcWi3a83pdEg3Gif4Pd,2019,71.0000
"Dreamville', 'JID', 'Bas', 'J. Cole', 'EARTHGANG', 'Young Nudy",36J0iaPDGbYGsHvYpaYs3k,2019,71.0000
"Charlie Puth",3707IBa4HnS3zDDoWfeUBl,2019,71.0000
blackbear,39bs2V8huzcmWoeSlHKZeP,2019,71.0000
"Roddy Ricch",3aBL75wBGHJnskegE9jyhb,2019,71.0000
"Glass Animals', 'Denzel Curry",3AHqaOkEFKZ6zEHdiplIv7,2019,71.0000
"YoungBoy Never Broke Again",3eeyKNIBrt5TH4y0y3QkOu,2019,71.0000
"Khruangbin', 'Leon Bridges",3k5oLgungD1dSOGLqQdIQw,2019,71.0000
"Trippie Redd', 'DaBaby",3Kd6Wp3lG5HXMB2dlvuy7y,2019,71.0000
"P!nk', 'Cash Cash",3O0e0LHTpza0rYVDbZfQ4r,2019,71.0000
NF,3oLe5ZILASG8vU5dxIMfLY,2019,71.0000
"Don Toliver",3PEwQ1uaMwg0ehoTeVm7Yq,2019,71.0000
"Daniel Caesar",3uouaAVXpQR3X8RYkJyitQ,2019,71.0000
"Ariana Grande",3wFLWP0FcIqHK1wb1CPthQ,2019,71.0000
"James Bay",3xRcQ04b0l5RiU2w7lJhCD,2019,71.0000
"Taylor Swift",214nt20w5wOxJnY462klLw,2019,71.0000
"Bryant Myers', 'Anuel AA",27qRmG3zOWPvMYUkpPdQ1g,2019,71.0000
"Big Sean', 'Hit-Boy', 'A$AP Ferg",2B9wgj9XzbJZLty03PRbVo,2019,71.0000
"Stereo Outdoor Sampling",2dz9Mx1pZKF2OLAPCr3AcC,2019,71.0000
24kGoldn,2EsyJN3AvC3zBlkQpb119M,2019,71.0000
"Bastille', 'Alessia Cara",2Fn4gZI3MAeWTiv7cSVxZQ,2019,71.0000
"Frank Ocean",2INhKpUdzh7v0j041gZNsz,2019,71.0000
"Lana Del Rey",2mdEsXPu8ZmkHRRtAdC09e,2019,71.0000
"TOMORROW X TOGETHER",2MsNSKQNQNRklkKFxxvIav,2019,71.0000
Aventura,2swZ0X1njeU32SNJeBKIfW,2019,71.0000
"Ariana Grande",2vdBo4ALPYbHRUPKgtE5iC,2019,71.0000
"Snoh Aalegra",2VqKx3HH8gaZPabNWYvksy,2019,71.0000
"Gesaffelstein', 'The Weeknd",2vXKRlJBXyOcvZYTdNeckS,2019,71.0000
"Sueco the Child', 'A Boogie Wit da Hoodie', 'Offset",2xKQj6P0TgxBVaRiojP2s2,2019,71.0000
"Taylor Swift",12M5uqx0ZuwkpLp5rJim1a,2019,71.0000
"YNG Martyr",16PmczUxlX7dpr6ror6pXd,2019,71.0000
Granular,1efbB8dNowPNwBU6HaHjup,2019,71.0000
"Taylor Swift",1LLXZFeAHK9R4xUramtUKw,2019,71.0000
"girl in red",1M4Ud66z18wuIq3oOxqVHa,2019,71.0000
"Tyler, The Creator",1nXZnTALNXiPlvXotqHm66,2019,71.0000
"SAINt JHN', 'Lil Baby",1pChm8ih9LlKhWncBJ6HLr,2019,71.0000
Wallows,1pNUmVxDiE8t6P1XxcZAv8,2019,71.0000
"Taylor Swift",1SymEzIT3H8UZfibCs3TYi,2019,71.0000
"Jonas Brothers",1vYh9x8UmFTLbXiizk9Qc5,2019,71.0000
"Tiny Meat Gang",1xFfbxmfenEpn4WawGWXiA,2019,71.0000
"Kaskade', 'Meghan Trainor",1xK7enJZVdv37fnnxoZlPq,2019,71.0000
"Quality Control', 'Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock",6Vdyu21iT8qScU1haSjWUU,2019,71.0000
"PRETTYMUCH', 'Lil Tjay",6x8V3kUNlhVbwRbVP0QeSS,2019,71.0000
"Rotimi', 'Wale",6XM53PbvlzhuNtJZtpl7RP,2019,71.0000
"Trippie Redd', 'DaBaby",6YfTl5YupXOQBKiJJLrxcw,2019,71.0000
DaBaby,77KMttn3Lic7ZQKDlPqp8v,2019,71.0000
"PnB Rock', 'Lil Skies",7cWh3ScxjhvasLI0CBRoZk,2019,71.0000
"Melanie Martinez",7FwWRSAlhfyhbvybdfDUCe,2019,71.0000
"Avril Lavigne",7gY3cyGcB2wnk2xDXiA0pe,2019,71.0000
"Luh Kel",7r7zPZopz1jTACyec3sCfq,2019,71.0000
"Factorial FX",7sQMuVHepJ9oEhXp0qH1Xk,2019,71.0000
"Billie Eilish",7tGEAA1f8MydT7eVbbO9Zy,2019,71.0000
"Troy Cartwright",7uokjCoYFxSdgcq53GNWhJ,2019,71.0000
"Kelsea Ballerini",7vejWqYK7NFsxbxQsAjTrC,2019,71.0000
"Maroon 5', 'Cardi B",6V1bu6o1Yo5ZXnsCJU8Ovk,2018,71.0000
"The 1975",6WmIyn2fx1PKQ0XDpYj4VR,2018,71.0000
"KYLE', 'Lil Yachty",6xbraxG0bSBOuAr5IUXmtM,2018,71.0000
"James Arthur', 'Anne-Marie",78nplE9X2ZGvQh3TKgvldE,2018,71.0000
"Conan Gray",79e2GU4RLPjAqnijfvsXYr,2018,71.0000
"Shakira', 'Maluma",7DrluKkTviBwCc8AV3VGmf,2018,71.0000
"Yung Gravy",7LptQZjp5wgdYDQZPjOV9O,2018,71.0000
"Lil Skies', 'Rich The Kid",7ms3VzLTfr7fXNOqA4Mkx9,2018,71.0000
Surfaces,7yHqOZfsXYlicyoMt62yC6,2018,71.0000
BTS,01gUlvzAPiwB9Ekq9kGVCM,2018,71.0000
Jacquees,01jIO8SJFnpSiNLH1JaBZ5,2018,71.0000
"Mac Miller",01z2fBGB8Hl3Jd3zXe4IXR,2018,71.0000
"Jess Glynne",083Qf6hn6sFL6xiOHlZUyn,2018,71.0000
"Anuel AA",0FDMH2ahuIVzCybwHJK9zh,2018,71.0000
"Lil Uzi Vert",0Fpen1PTuEnCmOJtUU9Iud,2018,71.0000
Jaden,0gf2y5doKjsYaZJJZif4vz,2018,71.0000
"YNW Melly', 'Tee Grizzley",0hwkukpHcBJfGcIUxi1tK2,2018,71.0000
"High Altitude Samples",0KByxc2bldSo9PtAQQnipz,2018,71.0000
TWICE,0Ll92eLIHWY5gey1ISNMPi,2018,71.0000
"Post Malone",0MrRAUcB8AZiB9ue2VOBYe,2018,71.0000
"Chris Lane', 'Tori Kelly",0N9uZRrJQ3lO5TmInEjLxc,2018,71.0000
"Lukas Graham",0OCRwXbQRdOZ1OtB4Imsp1,2018,71.0000
"flora cash",0pdKRp2sUthTPe7RLWpPqQ,2018,71.0000
"Cory Asbury",0rH0mprtecH3grD9HFM5AD,2018,71.0000
"Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi",0TCnOEVeLQMXOUrpPlM7uY,2018,71.0000
AJR,0TkJIyL69RAUIbNwGub6uR,2018,71.0000
"Dominic Fike",0uI7yAKUf52Cn7y3sYyjiX,2018,71.0000
Migos,0wbnC9AUenxp613TYaJsGK,2018,71.0000
"Alec Benjamin",0WHi11uzahqpEtPGYCW6oQ,2018,71.0000
"T3R Elemento', 'Gerardo Ortiz",0xYTyyfV767E2Vn3hz56kL,2018,71.0000
"Brett Young",53cGGBxGPaRjP0HVUESyW5,2018,71.0000
"Maisie Peters",54iSfkh69fxhnSNrgvTEBp,2018,71.0000
"Gunna', 'Lil Baby",55WLWX71YkHt2tSucNIf1g,2018,71.0000
Limbo,57ifn7s0IPnqCgXXHXQCHL,2018,71.0000
"Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel AA",59PYgzOiOjGDzjDT5N5oOX,2018,71.0000
Joji,5aqu5xhPqoOWqF71PkfgM8,2018,71.0000
"Anson Seabra",5dyihZecYMcEPq09Bk2OL2,2018,71.0000
"Post Malone",5lZZmityu9TAjNvSY6GLhR,2018,71.0000
"Diplo', 'French Montana', 'Lil Pump', 'Zhavia Ward",5mqzhMuUpvnMfwNz6iepmO,2018,71.0000
"Shawn Mendes",5My4LtZW8JQJoKFDWodqIt,2018,71.0000
Kuwada,44uCMdE6RWnkOFYTtbmUUc,2018,71.0000
"Lady Gaga', 'Bradley Cooper",4A7EkKijzA4ryEoCRWJzdG,2018,71.0000
"The Chainsmokers', 'Winona Oak",4BiiOzZCrXEzHRLYcYFiD5,2018,71.0000
"Shordie Shordie",4dV3okcjbQwTcg4ObIGr4N,2018,71.0000
"Conan Gray",4K3gM7kzX4POAfrs71HomN,2018,71.0000
"Travis Scott",4KYS9GK68yeuUJ8vJfPxrq,2018,71.0000
"Queen Naija",4lFfMRH0YH4pW5gczTDbNC,2018,71.0000
"Post Malone",4qWCFTuNnmGNdY4egtb4ZY,2018,71.0000
"Ski Mask The Slump God",4rgwri7LajWVZvdj2N81SS,2018,71.0000
"Bad Bunny",5YOkA7qd2983FtBQnP8sYx,2018,71.0000
"Blackway', 'Black Caviar",5zsHmE2gO3RefVsPyw2e3T,2018,71.0000
"Jonas Blue', 'Jack & Jack",5ZSl6gDoV6bPPxzmLeneV9,2018,71.0000
"Post Malone', 'G-Eazy', 'YG",688QpQAwqsLdBR6lr13wK1,2018,71.0000
"Future', 'Juice WRLD",6gzIcEUuswJQGfJNPYMjjv,2018,71.0000
"Bea Miller",6h3lMAmmpQDFqoHk9F99IR,2018,71.0000
"Nicky Jam', 'J Balvin', 'Maluma', 'Ozuna",6JjPBQfI2Y8nIjnm65X6Pw,2018,71.0000
"David Guetta', 'Martin Garrix', 'Brooks",6RnkFd8Fqqgk1Uni8RgqCQ,2018,71.0000
"Daddy Yankee', 'Natti Natasha', 'Becky G', 'Bad Bunny",6U2NuJILEOEpW2tVCuqKHb,2018,71.0000
Zenibly,18lKp9uRyR2xJZFvg8ZWUC,2018,71.0000
SadBoyProlific,1A43TfohQt3H6K5zg28ExD,2018,71.0000
"A$AP Rocky', 'FKA twigs",1AqemxWsT0iGg5Lvkm16Bt,2018,71.0000
ROSALÍA,1B0BQaSRHxhI0AUlItY3LK,2018,71.0000
Takeoff,1B4gJRq61xTs6r1O0Uq2iY,2018,71.0000
"Nicki Minaj",1e4rwBPVI32vZtTJu7mJ4J,2018,71.0000
"YBN Cordae",1eEYbTvRWPEozV0ttNO0NC,2018,71.0000
Lauv,1Fo4OvzP9PThFKMeMIAEYu,2018,71.0000
"Thalía', 'Natti Natasha",1G586ld1gbaECg4Bc6w40O,2018,71.0000
"Shawn Mendes', 'Khalid",1h0yImRPIVAjhhHeNVlTuC,2018,71.0000
"Ozuna', 'Romeo Santos",1h9P5WJwyvK8OB7O2YiXgp,2018,71.0000
"Justin Timberlake', 'Chris Stapleton",1LhMopPAallLeaeNutqbgS,2018,71.0000
"Rico Nasty",1nrsFfACPG4Hnw5AuOpCND,2018,71.0000
BTS,1ok4gxOv8cg5WLjWK6TQhD,2018,71.0000
"Kali Uchis', 'Tyler, The Creator', 'Bootsy Collins",1otG6j1WHNvl9WgXLWkHTo,2018,71.0000
Saweetie,1sl1cpix9GnwNwaVt04BIu,2018,71.0000
BTS,1ZPpGPko8oULTmi34rozMh,2018,71.0000
"Jason Aldean",2ZxTjs4EdJl4Y9YByIiNoo,2018,71.0000
"Kacey Musgraves",30VHURM5NOfoZmqp2iKawS,2018,71.0000
"5 Seconds of Summer",3567eNX2L3RkkMkwspncMH,2018,71.0000
"Luis Fonsi', 'Ozuna",3ao3OVxHlb3C08vAaApUlm,2018,71.0000
"Peter Manos",3bne7Qit5AbHkX6kWDItYP,2018,71.0000
"Jordan Davis",3dCZm5HrG0jIXAHfNkg2H0,2018,71.0000
Logic,3e7Y6sfFlIdBMJhX7wpqVO,2018,71.0000
"Ski Mask The Slump God",3EikYy40GMSp8l5mDV6IQo,2018,71.0000
"Crafting Audio",3kxUcpFquT4ZdvJC1Nyu5q,2018,71.0000
"Kanye West",3s7MCdXyWmwjdcWh7GWXas,2018,71.0000
"El de La Guitarra",3VHtIuKm8MvOTo81Usu2f5,2018,71.0000
"Lil Wayne', 'Swizz Beatz",3wScL5W8H40zzCKN0atfBk,2018,71.0000
"Freddie Dredd",3XWgS0nkL0XI5Fvm6wrleH,2018,71.0000
"Juice WRLD",24BNgrtp6Fag4M5BQPEgsV,2018,71.0000
Ruel,2awExtNBABpwOFC78XViJd,2018,71.0000
"Pink Sweat$",2B1JaRSd7T7YP90n6sCh9I,2018,71.0000
"KHEA', 'Bad Bunny', 'Duki', 'Cazzu",2ECIwi1a7mfokdDkkJ08Ne,2018,71.0000
"Gucci Mane', 'Bruno Mars', 'Kodak Black",2G1tXoGBaEMJ7FKGnkf6ud,2018,71.0000
"Scotty McCreery",2IuazAsyvbb3fFZb0Uvsmk,2018,71.0000
"Alina Baraz', 'Khalid",2mj7x99sNUsVHPBRK51zlG,2018,71.0000
"YoungBoy Never Broke Again",2qGfZAgDe1pV2y5xJAhi6R,2018,71.0000
"Alina Baraz', 'Khalid",2vLWF4yFhTHQZVwrPTjH1s,2018,71.0000
Drake,2WP8G2pdddDmnh1xbfKBOI,2018,71.0000
JENNIE,2wVDWtLKXunswWecARNILj,2018,71.0000
"Stefflon Don",2169IKAivSUUFGcedGASXc,2017,71.0000
"Ruth B.",21dpBHPTV7ythCHBI6Slcw,2017,71.0000
"Selena Gomez",2fZQIJew3nkNe99s2PKzul,2017,71.0000
Drake,2KvHC9z14GSl4YpkNMX384,2017,71.0000
"Rex Orange County",2rXVtoLBHuXcNB5DVfIc9p,2017,71.0000
Ramz,2U5cq89GCnsR1yixKkC8d5,2017,71.0000
XXXTENTACION,2UwbhMie1EAYuTZ0QXeMwl,2017,71.0000
"Brennan Savage",46eK1kembooWblMi7M7yLM,2017,71.0000
"Lil Peep",4DbnKBddcHUHbYpidc36AT,2017,71.0000
COIN,4djIFfof5TpbSGRZUpsTXq,2017,71.0000
BTS,4hrpoqJMVE7FxBu1YWx0eQ,2017,71.0000
"Billie Eilish', 'blackbear",4JuZQeSRYJfLCqBgBIxxrR,2017,71.0000
"Liam Payne', 'Quavo",4Ro98RCK90oHqqSZUnTFq5,2017,71.0000
"Mac Ayres",58dSdjfEYNSxte1aNVxuNf,2017,71.0000
"Kenshi Yonezu",5aHfGUxRec6c41luxkDqhX,2017,71.0000
